SMILES,96-Plate,96-Well,16h Raw R1,16h Raw R2,16h Raw Mean,Plate IQM,16h Normalized Mean
O=C1N2C(=CCC2)C(=O)O[C@H](C(C)C)[C@H](C)/C=C/C(=O)NC/C=C/C(C)=C/[C@@H](O)CC(=O)CC2=NC1=CO2,13-2,F04,0.045,0.045,0.045,1.031475,0.043626845
CCCCCC(C1C(CC(CC(CC(CC(CC(CC(C(=CC=CC=CC=CC=CC(C(OC1=O)C)O)C)O)O)O)O)O)O)O)O,13-2,F05,1.081,1.07,1.0755,1.031475,1.042681597
O=C1C(C)=C2[C@@H](C)[C@H](C)OC=C2C(O)=C1C(O)=O,13-2,F06,1.074,1.084,1.079,1.031475,1.046074796
C=C(C)C(/C(OC)=C/C(O)=O)=O,13-2,F07,0.977,1.003,0.99,1.031475,0.959790591
O=C1[C@@H](C(C)(O)C)O[C@@]2([H])CC[C@@]3(C)[C@](O)(C2=C1)CC[C@]1([H])[C@]3(C)C2=C(C1)C1=C(N2)C=CC=C1,13-2,F08,0.06,0.058,0.059,1.031475,0.057199641
O=C1NC(=O)C(C)CN1,13-2,F09,1.032,1.037,1.0345,1.031475,1.002932693
[H][C@@]1(O[C@@H]2[C@@H](O)[C@H](O)[C@@H](C(=O)O)O[C@]2([H])OC2CC[C@@]3(C)[C@@]([H])(CCC4(C)[C@]3([H])C(=O)C=C3[C@]5([H])C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@@]43C)C2(C)C)OC(C(=O)O)[C@@H](O)[C@H](O)[C@H]1O,13-2,F10,1.027,1.047,1.037,1.031475,1.005356407
C[C@@]12[C@]3([H])[C@@]([H])(O[C@]4(CC[C@@H](C)CO4)[C@H]3C)C[C@@]1([H])[C@@]1([H])[C@@]([H])([C@]3(C)[C@]([H])(C[C@@H](O[C@]4([H])O[C@H](CO)[C@H](O[C@@]5([H])[C@H](O[C@]6([H])O[C@H](CO)[C@H](O)[C@H](O)[C@H]6O)[C@@H](O[C@@]6([H])[C@H](O)[C@@H](O)[C@H](O)CO6)[C@H](O)[C@@H](CO)O5)[C@H](O)[C@H]4O)CC3)CC1)CC2=O,13-2,F11,1.058,1.063,1.0605,1.031475,1.028139315
O[C@@H]1[C@@H](O)[C@H](O[C@H](CO)[C@H](O)[C@@H](O)C=O)OC[C@@]1([H])O[C@H]1[C@H](O)[C@@H](O)[C@H](O[C@@]2([H])[C@H](O)[C@@H](O)[C@H](O)CO2)CO1,13-2,G02,1.005,1.008,1.0065,1.031475,0.975787101
CC(C(O[C@H]1[C@]2([H])[C@H](C)C(=O)O[C@]2([H])C[C@@H](C)[C@@]2([H])[C@@]1(C)C(=O)C=C2)=O)=C,13-2,G03,1.095,1.093,1.094,1.031475,1.060617077
C[C@]12[C@@]([H])([C@]3(C)[C@]([H])(C(C)(C)[C@@H](O[C@]4([H])O[C@H](C(O)=O)[C@@H](O)[C@H](O)[C@H]4O)CC3)CC1)C(=O)C=C1[C@@]2(C)CC[C@]2(C)[C@@]1([H])C[C@](C(O)=O)(C)CC2,13-2,G04,1.024,1.011,1.0175,1.031475,0.986451441
OC1=CC=C(C[C@@H]2C3=CC(OC)=C(OC)C=C3CCN2C)C=C1,13-2,G05,1.0,0.973,0.9865,1.031475,0.956397392
C[C@]1(C(O)=O)C2[C@](C)(CCC1)[C@@]1([H])CCC(C(C)C)=CC1=CC2,13-2,G06,1.059,1.088,1.0735,1.031475,1.040742626
OC[C@@H]1[C@@H](O[C@@]2(C)[C@H](O)[C@H](O)[C@@H](O)[C@H](C)O2)[C@H](O)[C@@H](O)[C@H](OC[C@@H]2[C@@H](O)[C@H](O)[C@@H](O)[C@H](OC([C@@]34[C@](C)(CC(C)(C)CC3)C3=CC[C@]5(C)[C@]6(C)[C@]([H])([C@](C)(CO)[C@@H](O[C@@]7([H])[C@H](O)[C@@H](O)[C@@H](O)CO7)CC6)CC[C@@]5(C)[C@]3(C)CC4)=O)O2)O1,13-2,G07,1.025,1.024,1.0245,1.031475,0.993237839
O=C1C2=C(O)C=C(O[C@@H]3O[C@H](C(O)=O)[C@@H](O)[C@H](O)[C@H]3O)C=C2OC(C2=CC(O)=C(OC)C=C2)=C1,13-2,G08,1.013,1.017,1.015,1.031475,0.984027727
OC(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)\C=C\C(OC)=O)=O,13-2,G09,0.072,0.093,0.0825,1.031475,0.079982549
C[C@]12[C@@]3(C)C(=CC[C@]1([H])[C@]1(C)[C@]([H])(C(C)(C)[C@@H](O[C@]4([H])O[C@H](C(O)=O)[C@@H](O[C@]5([H])O[C@@H](CO)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)CC1)CC2)[C@@]1([H])[C@](C(O)=O)(CCC(C)(C)C1)CC3,13-2,G10,1.081,1.102,1.0915,1.031475,1.058193364
O[C@@H]1[C@H](O)[C@@H](O[C@@]2([H])[C@H](O)[C@@H](O[C@@]3([H])[C@H](O)[C@](CO)(O)CO3)[C@H](O)CO2)[C@H](C)O[C@@]1([H])O[C@@H]1[C@@H](O)[C@@H](O)CO[C@H]1OC([C@@]12[C@@]([H])(CC(C)(C)CC1)C1=CC[C@]3([H])[C@]4(C)[C@]([H])([C@@](C)(CO)[C@@H](O[C@]5([H])O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)[C@@H](O)C4)CC[C@@]3(C)[C@]1(C)C[C@H]2O)=O,13-2,G11,1.058,1.081,1.0695,1.031475,1.036864684
CCCCCCCC/C=C\CCCCCCCC(NCC1=CC(OC)=CC=C1)=O,13-2,H02,1.122,1.116,1.119,1.031475,1.084854214
O=C1C2=C(O)C=C(C(O)=O)C=C2[C@@]([C@]2([H])C3=CC(C(O)=O)=CC(O)=C3C(=O)C3=C(O)C=CC=C23)([H])C2=CC=CC(O)=C12,13-2,H03,1.051,1.056,1.0535,1.031475,1.021352917
C[C@@]12[C@]3([H])[C@@]([H])(O[C@]4(CC[C@@H](C)CO4)[C@H]3C)C[C@@]1([H])[C@@]1([H])[C@@]([H])([C@]3(C)C(=CC1)C[C@@H](O[C@@]1([H])[C@H](O[C@@]4([H])[C@H](O)[C@H](O)[C@@H](O)[C@H](C)O4)[C@@H](O)[C@H](O)[C@@H](CO)O1)CC3)CC2,13-2,H04,0.972,0.969,0.9705,1.031475,0.940885625
O=C(OC(C)C)/C=C/C1=CC=C(O)C(OC)=C1,13-2,H05,0.998,1.02,1.009,1.031475,0.978210815
O=C1O[C@]2([H])[C@@H](O)C3=C(C(O)=C(O)C(C(C)C)=C3)[C@]13CCCC(C)(C)[C@]23[H],13-2,H06,0.958,1.005,0.9815,1.031475,0.951549965
COC1=C2C=COC2=C(O)C2=C1C=CC(=O)O2,13-2,H07,0.996,1.004,1.0,1.031475,0.969485446
C[C@@]12C(=CC[C@@]3([H])[C@@]1(C)CC[C@]1([H])[C@]3(C)CC[C@H](O)[C@]1(C)C(O)=O)[C@@]1([H])[C@@](C(O)=O)(CC2)CC[C@@H](C)[C@]1(O)C,13-2,H08,1.06,1.051,1.0555,1.031475,1.023291888
OC1=C([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C(O)=C2C(=O)C=C(C3=CC=C(O)C=C3)OC2=C1[C@H]1[C@H](O)[C@H](O)[C@@H](O)[C@H](C)O1,13-2,H09,1.006,1.023,1.0145,1.031475,0.983542985
O=C1[C@@]2([H])C[C@]([H])(C2(C)C)C(C)=C1,13-2,H10,1.03,1.04,1.035,1.031475,1.003417436
CC(C)(O)CNC(/C=C/CC/C=C/C=C/C=C/C)=O,13-2,H11,1.054,1.076,1.065,1.031475,1.032502
C[C@@]12[C@@]([H])(CC=C3[C@@]1([H])CC[C@H](O[C@]1([H])O[C@H](CO[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]1O)C3(C)C)[C@@]1(C)[C@@](C)([C@]([C@H](C)CC[C@H](C(C)(O)C)O[C@@H]3O[C@H](CO[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)([H])CC1)C[C@H]2O,13-3,A02,1.046,1.052,1.049,1.0315875,1.016879324
O=C1C(O)=C(O[Na])[C@]([C@H](O)CO)([H])O1,13-3,A03,1.026,1.032,1.029,1.0315875,0.99749173
CC(C)=CCCC(C)CCOC(C)=O,13-3,A04,1.034,1.034,1.034,1.0315875,1.002338629
O=CC1=C(C)C=CCC1(C)C,13-3,A05,1.046,1.052,1.049,1.0315875,1.016879324
N[C@H]1[C@H](O[C@H]2[C@H](O)[C@@H](N)[C@H](O[C@H]3[C@H](O)[C@@H](N)[C@H](O[C@@H]([C@H](O)[C@@H](N)C=O)[C@H](O)CO)O[C@@H]3CO)O[C@@H]2CO)O[C@H](CO)[C@@H](O)[C@@H]1O,13-3,A06,1.038,1.045,1.0415,1.0315875,1.009608976
C[C@]12[C@@]([H])(CC[C@]1([H])[C@H](C)CCC(O)=O)[C@@]1([H])[C@]([H])(CC2)[C@]2(C)C(=CC(=O)CC2)C=C1,13-3,A07,0.228,0.17,0.199,1.0315875,0.192906564
,13-3,A08,1.091,1.088,1.0895,1.0315875,1.056139203
CCCCCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCCCCCC,13-3,A09,1.151,1.138,1.1445,1.0315875,1.109455087
C#C[C@@]1(O)CC[C@@]2([H])[C@]3([H])CCC4=CC(=O)CC[C@]4([H])[C@@]3([H])CC[C@]12CC,13-3,A10,1.149,1.133,1.141,1.0315875,1.106062258
[H][C@@]12[C@]([H])(O[C@H](O)[C@H](O)[C@H]1O)COC(C)O2,13-3,A11,1.101,1.069,1.085,1.0315875,1.051776994
CC(O)(C)[C@H](O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)CC[C@@H](C)[C@H]1CC[C@@]2(C)[C@@]3([H])CC=C4C(C)(C)[C@@H](O[C@H]5[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO[C@H]6[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O6)O5)CC[C@@]4([H])[C@]3(C)[C@H](O)C[C@]12C,13-3,B02,1.032,1.042,1.037,1.0315875,1.005246768
CN1[C@]2([H])C3=C(C4=C(OCO4)C=C3CC1)C1=C(C=C(OC)C(OC)=C1)C2,13-3,B03,1.104,1.108,1.106,1.0315875,1.072133968
O=C(O)CCO[C@@H]1O[C@@H](C)[C@H](O)C[C@H]1O,13-3,B04,1.022,1.023,1.0225,1.0315875,0.991190762
CC1(C)[C@@H](O)CC[C@]23C[C@]24CC[C@]2(C)[C@H]5[C@H](C)C[C@]6([H])[C@@H](C(C)(O)C)O[C@]5(O6)[C@H](O)[C@@]2(C)[C@]4([H])CC[C@@]13[H],13-3,B05,1.081,1.097,1.089,1.0315875,1.055654513
O=C1[C@]2(C)[C@]3([H])[C@@]([H])(C[C@@H](C)[C@](O)(CCC4=COC=C4)[C@@]3(C)CCC2)O1,13-3,B06,1.089,1.096,1.0925,1.0315875,1.059047342
O=C1C(O[C@H]2[C@H](O[C@@]3([H])[C@H](O)[C@H](O)[C@@H](O)[C@H](C)O3)[C@@H](O)[C@H](O)[C@@H](CO[C@H]3[C@H](O)[C@H](O)[C@@H](O)[C@H](C)O3)O2)=C(C2=CC=C(O)C=C2)OC2=CC(O)=CC(O)=C12,13-3,B07,1.029,1.022,1.0255,1.0315875,0.994098901
O=C1C=CC([C@H]2CC[C@]3(O)[C@]4([H])CC[C@]5([H])C[C@@H](O)CC[C@]5(CO)[C@@]4([H])CC[C@]23C)=CO1,13-3,B08,1.047,1.042,1.0445,1.0315875,1.012517116
O=C1C=CC2=CC(O[C@H]3[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O3)=C(OC)C=C2O1,13-3,B09,1.05,1.038,1.044,1.0315875,1.012032426
O=C(CCCCCCCC)O,13-3,B10,1.07,1.056,1.063,1.0315875,1.03045064
CC(C)CC(C(=O)NC(CCSC)C(=O)N)NC(=O)CNC(=O)C(CC1=CC=CC=C1)NC(=O)C(CC2=CC=CC=C2)NC(=O)C(CCC(=O)N)NC(=O)C(CCC(=O)N)NC(=O)C3CCCN3C(=O)C(CCCCN)NC(=O)C4CCCN4C(=O)C(CCCN=C(N)N)N,13-3,B11,1.122,1.108,1.115,1.0315875,1.080858386
CC(C)=CCC/C(C)=C/C=O,13-3,C02,1.08,1.076,1.078,1.0315875,1.044991336
CC1=CC(C)=NN1C,13-3,C03,1.029,1.026,1.0275,1.0315875,0.99603766
O=C1C(C)OC(C)=C1O,13-3,C04,1.023,1.025,1.024,1.0315875,0.992644831
O=C([C@H]1C(C)(C)S[C@]2([H])[C@H](NC(C(C3=CC=CC=C3)S(=O)(O[Na])=O)=O)C(=O)N12)O[Na],13-3,C05,0.045,0.043,0.044,1.0315875,0.042652708
CC(OC1=CC=C(CCC(C)=O)C=C1)=O,13-3,C06,1.0,1.01,1.005,1.0315875,0.974226617
OC1C2(C)CC(CC2)C1(C)C,13-3,C07,1.004,1.002,1.003,1.0315875,0.972287857
O=C([C@@H](C(C)(C)S[C@]1([H])[C@@H]2NC(CC3=CC=CC=C3)=O)N1C2=O)O.O=C(OCCN(CC)CC)C4=CC=C(N)C=C4.[H]O[H],13-3,C08,0.043,0.044,0.0435,1.0315875,0.042168018
CC(OCC1=CC=CC=C1)=O,13-3,C09,1.041,1.032,1.0365,1.0315875,1.004762078
OC1=CC=CC(/C([H])=C([H])/C(O)=O)=C1.[(E)],13-3,C10,1.06,1.046,1.053,1.0315875,1.020756843
CCCSSC,13-3,C11,1.078,1.063,1.0705,1.0315875,1.037720988
CCC/C=C\C=C\CCCCCCCCCO,13-3,D02,1.076,1.073,1.0745,1.0315875,1.041598507
O[C@@H]1[C@@H](O)[C@H](O)[C@@H](C(O)=O)O[C@H]1OC1=C(C2=CC=C(O)C=C2)OC2=CC(O)=CC(O)=C2C1=O,13-3,D03,1.023,1.03,1.0265,1.0315875,0.995068281
O=C1C=C(C2=CC=C3OC(C4=CC=C(O)C(OC)=C4)C(CO)OC3=C2)OC2=CC(O)=CC(O)=C12,13-3,D04,1.012,1.003,1.0075,1.0315875,0.976650066
O=C(C1=CC=C(OC)C(CC=C(C)C)=C1O)/C=C/C1=CC=C(O)C=C1,13-3,D05,0.054,0.052,0.053,1.0315875,0.051377125
OCCC1=C(C)N2CC3=CN=C(C)N=C3N=C2S1,13-3,D06,0.984,0.987,0.9855,1.0315875,0.955323712
O[C@H]1[C@H](O)[C@@H](C(O)=O)O[C@@H](OC2=CC(O)=C3C(=O)C=C(C4=CC=C(O)C(O)=C4)OC3=C2)[C@@H]1O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](C(O)=O)O1,13-3,D07,1.002,1.006,1.004,1.0315875,0.973257237
O[C@@]1(C(O)=O)CC(=O)O[C@@H]1C(O)=O,13-3,D08,1.003,1.001,1.002,1.0315875,0.971318478
O=C(C1=CC=NC2=CC=C(OC)C=C12)O,13-3,D09,1.06,1.053,1.0565,1.0315875,1.024149672
C[C@H](CCC(O)=O)[C@@]1([H])CC[C@@]2([H])[C@]3([H])[C@H](O)C[C@]4([H])CC(=O)CC[C@]4(C)[C@@]3([H])C[C@H](O)[C@]12C,13-3,D10,1.077,1.061,1.069,1.0315875,1.036266919
,13-3,D11,1.083,1.072,1.0775,1.0315875,1.044506646
O=C(C1=C2C(=C(OC)C=C1)C=CC(C)(C)O2)/C=C/C1=CC=C(OC)C=C1,13-3,E02,1.074,1.063,1.0685,1.0315875,1.035782229
C[C@@]12[C@]([H])(C[C@@H](O)CC1)[C@H](O)C[C@]1([H])[C@]2([H])C[C@]2([H])[C@@]1([H])CC[C@@]1([H])[C@@]2([H])CN2C[C@@H](C)CC[C@@]2([H])[C@]1(O)C,13-3,E03,1.049,1.046,1.0475,1.0315875,1.015425255
O[C@H]1C=C[C@@]23CCNCC4=CC=C(OC)C(=C24)O[C@@]3([H])C1,13-3,E04,1.01,1.006,1.008,1.0315875,0.977134756
O=C([C@@]12CC[C@]3(C)C(=CC[C@@]4([H])[C@@]3(C)CC[C@@]3([H])C(C)(C)[C@@H](O[C@@H]5O[C@H](C(O)=O)[C@@H](O)[C@H](O[C@@H]6OC[C@@H](O)[C@H](O)[C@H]6O)[C@H]5O)CC[C@]43C)[C@]1([H])CC(C)(C)CC2)O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O1,13-3,E05,1.026,1.032,1.029,1.0315875,0.99749173
O=CN1C[C@@]2([H])C[C@]([H])(CN3C2=CC=CC3=O)C1,13-3,E06,0.989,0.991,0.99,1.0315875,0.959685921
O=C1C=C(C2=CC=C(OC)C(OC)=C2)OC2=CC(OC)=C(OC)C(O)=C12,13-3,E07,0.999,0.992,0.9955,1.0315875,0.965017509
C[C@]12C3=CC(=O)O[C@](C4=COC=C4)([H])[C@]3(C)CC[C@]1([H])[C@]13[C@]([H])(CC(=O)OC1)OC(C)(C)[C@]3([H])CC2=O,13-3,E08,1.009,1.009,1.009,1.0315875,0.978104136
O=C1C=CC=C2N1C[C@]1([H])CN(CCC=C)C[C@@]2([H])C1,13-3,E09,1.035,1.036,1.0355,1.0315875,1.003792698
O[C@@H]1[C@@H](O)[C@@H](O)[C@@H](C)O[C@H]1O[C@@H]1CC[C@]2(C)[C@@]3([H])C=C[C@@]45[C@]6([H])CC(C)(C)CC[C@]6(CO4)[C@@H](O)C[C@@]5(C)[C@]3(C)CC[C@@]2([H])[C@@]1(C)CO,13-3,E10,0.294,0.294,0.294,1.0315875,0.284997637
O=C1C=C(C)OC2=CC3=C(C[C@@H](C(C)(O)C)O3)C(OC)=C12,13-3,E11,1.072,1.062,1.067,1.0315875,1.034328159
O=C1C(O)=C(CCCCCCCCCCCCC)C(=O)C(O)=C1,13-3,F02,0.053,0.053,0.053,1.0315875,0.051377125
O[C@@]12[C@@]3([H])[C@]([H])(CC[C@]1(C)[C@](C1=CC(=O)OC1)([H])CC2)[C@]1(C)[C@@]([H])(C[C@@H](O[C@H]2[C@@H](O)[C@H](OC)[C@@H](O)[C@H](C)O2)CC1)CC3,13-3,F03,1.025,1.028,1.0265,1.0315875,0.995068281
O=C(C1=CC=CC=C1)C[C@@H]1CCC[C@H](CC(C2=CC=CC=C2)=O)N1C,13-3,F04,1.015,1.018,1.0165,1.0315875,0.985374484
OC1OC[C@]2(C)[C@@]3([H])[C@]1(C[C@@H](OC(C)=O)[C@@H]2O[C@@]1([H])[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O1)C1=CC[C@]2(C)[C@@](C)([C@@]1([H])CC3)CC[C@](C)([C@H](C)C(C)C)[C@H]2C(O)=O,13-3,F05,1.088,1.094,1.091,1.0315875,1.057593273
CC(C1C=CC(=C)CC1)C,13-3,F06,0.994,1.004,0.999,1.0315875,0.968410338
O[C@@]12[C@]34[C@]([H])([C@@](O)(OC3)[C@H](O)[C@@H]1C)[C@]1(C)[C@]([H])(C(C)=CC(=O)[C@H]1O)C[C@@]4([H])OC(=O)[C@@H]2O,13-3,F07,1.011,1.005,1.008,1.0315875,0.977134756
O=C1C(O[C@@H]2O[C@H](COC(CC(O)=O)=O)[C@@H](O)[C@H](O)[C@H]2O)=C(C2=CC(O)=C(O)C=C2)OC2=CC(O)=CC(O)=C12,13-3,F08,1.001,1.014,1.0075,1.0315875,0.976650066
COC1=C(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C=CC(CNC(CCCC/C=C/C(C)C)=O)=C1,13-3,F09,1.042,1.041,1.0415,1.0315875,1.009608976
O=C(CC(C(O)=O)(O)CC(O)=O)OC,13-3,F10,1.048,1.043,1.0455,1.0315875,1.013486495
O=C(CCC(O[Na])=O)OC[C@H]([C@@H](C1=CC=C([N+]([O-])=O)C=C1)O)NC(C(Cl)Cl)=O,13-3,F11,0.828,0.823,0.8255,1.0315875,0.800222957
CCC(C)C1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NCC(=O)NC(C(=O)NC2CSSCC3C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)N4CCCC4C(=O)N5CCCC5C(=O)NC(C(=O)NC(C(=O)NCC(=O)N6CCCC6C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N3)CC(=O)O)CCC(=O)O)C)CO)CCCCN)CC7=CC=CC=C7)CC(=O)N)CC(=O)N)CCCNC(=N)N)CCCCN)C)CCCNC(=N)N)NC(=O)CNC(=O)CNC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC2=O)CCC(=O)N)C(C)O)CC8=CC=CC=C8)C(C)C)CC9=CC=C(C=C9)O)C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCNC(=N)N)C)CCCCN)C(C)O)CC1=CC=C(C=C1)O)CCC(=O)O)CC(C)C)NC(=O)C(CC1=CC=CC=C1)NC(=O)C(CC(=O)O)NC(=O)C1CCCN1C(=O)C(CCCNC(=N)N)N)C(=O)NCC(=O)NCC(=O)NC(C)C(=O)O)C(C)O)CCCNC(=N)N)CCSC)CC(C)C)C)CCCCN)C)CC(=O)N)CC1=CC=C(C=C1)O)CC1=CC=CC=C1)CC1=CC=C(C=C1)O)CCCNC(=N)N)C(C)CC,13-3,G02,0.987,0.988,0.9875,1.0315875,0.957262472
CCNC(=O)C1CCCN1C(=O)C(CCCN=C(N)N)NC(=O)C(CC(C)C)NC(=O)C(C(C)(C)C)NC(=O)C(CC2=CC=C(C=C2)O)NC(=O)C(CO)NC(=O)C(CC3=CNC4=CC=CC=C43)NC(=O)C(CC5=CN=CN5)NC(=O)C6CCC(=O)N6,13-3,G03,1.049,1.057,1.053,1.0315875,1.020756843
CCNC(=O)C1CCCN1C(=O)C(CCCN=C(N)N)NC(=O)C(CC(C)C)NC(=O)CNC(=O)C(CC2=CC=C(C=C2)O)NC(=O)C(CO)NC(=O)C(CC3=CNC4=CC=CC=C43)NC(=O)C(CC5=CN=CN5)NC(=O)C6CCC(=O)N6,13-3,G04,0.996,1.012,1.004,1.0315875,0.973257237
CSCC[C@H](N)C(=O)N1CCC[C@H]1C(=O)N[C@H](CC1=CC=CC=C1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](CC1=CNC2=CC=CC=C12)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CCCCN)C(=O)N1CCC[C@H]1C(=O)N[C@H](C(N)=O)C(C)C,13-3,G05,1.101,1.108,1.1045,1.0315875,1.070679899
O=C(N[C@@H](CCC(OC)=O)C(N[C@H](C(N[C@H](C(CF)=O)CC(OC)=O)=O)CC1=CN=CN1)=O)[C@@H](NC(OCC1=CC=CC=C1)=O)CC1=CNC2=C1C=CC=C2,13-3,G06,1.043,1.052,1.0475,1.0315875,1.015425255
,13-3,G07,1.004,1.011,1.0075,1.0315875,0.976650066
O=C(N[C@@H](CC(C)C)C(N[C@@H](CCSC)C(N[C@@H](CC(N)=O)C(N[C@H](C(O)=O)[C@H](O)C)=O)=O)=O)[C@@H](NC([C@H](CCC(N)=O)NC([C@H](C(C)C)NC([C@@H](NC([C@H](CC(O)=O)NC([C@H](CCC(N)=O)NC([C@@H](N)C)=O)=O)=O)CC1=CC=CC=C1)=O)=O)=O)CC1=CNC2=C1C=CC=C2,13-3,G08,1.012,1.01,1.011,1.0315875,0.980042895
CC(C)CC(C(=O)NC(C)C(=O)NC(C(C)C)C(=O)NC(C(C)C)C(=O)NC(C(C)C)C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)NC(CC(C)C)C(=O)NC(CC3=CNC4=CC=CC=C43)C(=O)NC(CC(C)C)C(=O)NC(CC5=CNC6=CC=CC=C65)C(=O)NC(CC(C)C)C(=O)NC(CC7=CNC8=CC=CC=C87)C(=O)NCCO)NC(=O)C(C)NC(=O)CNC(=O)C(C(C)C)NC=O,13-3,G09,0.849,0.843,0.846,1.0315875,0.820095242
,13-3,G10,1.088,1.1,1.094,1.0315875,1.060501412
CC(CC[C@H](O[C@@H]1O[C@@H](C)[C@H](O)C[C@H]1O)C)=O,13-3,G11,1.073,1.069,1.071,1.0315875,1.038205678
CCCCCCCCCC[C@@H]([C@]1(C(O)=O)CCC(=O)O1)C(O)=O,13-3,H02,1.013,1.021,1.017,1.0315875,0.985859173
O=C(O)C1=CC=CC=C1C(OCCCC)=O,13-3,H03,1.011,1.014,1.0125,1.0315875,0.981496965
CCN(CC)N=O,13-3,H04,0.995,1.007,1.001,1.0315875,0.970349098
C[C@@]12[C@]([C@]3(C)O[C@H](C(C)(O)C)CC3)([H])[C@@H](O)C[C@@]1(C)[C@@]1([H])C(=CC2)[C@]2(C)[C@]([H])(C(C)(C)[C@@H](O)CC2)[C@@H](O)C1,13-3,H05,0.897,0.889,0.893,1.0315875,0.865656088
CCC(C)C(C(=O)NCC(=O)NC(CC(C)C)C(=O)NC(CCSC)C(=O)N)NC(=O)C(CC1=CC=CC=C1)NC(=O)C(C)NC(=O)C(CC(=O)O)NC(=O)C(CCCCN)NC(=O)C(CO)NC(=O)C2CCCN2C(=O)C3CCC(=O)N3,13-3,H06,1.039,1.037,1.038,1.0315875,1.006216147
CNCC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N[C@@H](CC1=CC=C(O)C=C1)C(=O)N[C@H](C(=O)N[C@@H](CC1=CNC=N1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C)C(=O)O)C(C)C)C(C)C,13-3,H07,0.983,0.991,0.987,1.0315875,0.956777782
OC[C@@H](CC1=CC=C(O)C(OC)=C1)[C@H](CC1=CC=C(O)C(OC)=C1)CO,13-3,H08,1.027,1.022,1.0245,1.0315875,0.993129521
CC(C)CC(C(=O)NC(CC1=CC=CC=C1)C(=O)NC(C(C)O)C(=O)NC(CC(=O)O)C(=O)NC(C(C)O)C(=O)NC(CC2=CC=C(C=C2)O)C(=O)NC(C(C)O)C(=O)NC(CCCNC(=N)N)C(=O)NC(CC(C)C)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCCN)C(=O)NC(CCC(=O)N)C(=O)NC(CCSC)C(=O)NC(C)C(=O)NC(CCSC)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CC3=CC=C(C=C3)O)C(=O)NC(CC(C)C)C(=O)NC(CC(=O)N)C(=O)NC(CO)C(=O)NC(C(C)C)C(=O)NC(CC(C)C)C(=O)NC(CC(=O)N)C(=O)N)NC(=O)C(C)NC(=O)C(CC(=O)O)NC(=O)C(CO)NC(=O)C(CC4=CNC=N4)N,13-3,H09,1.062,1.617,1.3395,1.0315875,1.298484132
,13-3,H10,1.032,1.039,1.0355,1.0315875,1.003792698
C[C@H]1[C@@H](C)[C@@H](C2=CC=C3OCOC3=C2)O[C@@H]1C1=CC=C2OCOC2=C1,13-3,H11,1.146,1.144,1.145,1.0315875,1.109939777
,13-4,A02,1.071,1.07,1.0705,1.019675,1.049844313
,13-4,A03,1.047,1.055,1.051,1.019675,1.030720573
CC[C@H](C)[C@H](NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCCN)NC[C@@H](N)CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)O,13-4,A04,1.013,1.031,1.022,1.019675,1.002280138
