SMILES,96-Plate,96-Well,16h Raw R1,16h Raw R2
O=C([C@]12CCC(C)(C)C[C@@]1([H])C1=CC[C@@]3([H])[C@@](C)(CC[C@]4([H])[C@]3(C)C[C@H](O)[C@H](O[C@@]3([H])[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O3)C4(CO)CO)[C@]1(C)C[C@H]2O)O[C@@H]1OC[C@H](O)[C@H](O)[C@H]1O[C@]1([H])O[C@@H](C)[C@H](O[C@]2([H])OC[C@@H](O)[C@H](O[C@]3([H])OC[C@](O)(CO)[C@H]3O)[C@H]2O)[C@@H](O)[C@H]1O,1-2,G04,1.071,1.053
O=C1C2=C(N([C@H]3[C@H](O)[C@H](O)[C@@H](CO)O3)N=C2)NC=N1,1-2,G05,1.054,1.039
CCN(CC)CCNC(=O)C1=CC(C#N)=C(Cl)C=C1OC,1-2,G06,1.066,1.056
C[C@H](NC)C/C=C/C1=CC(OC(C)C)=CN=C1,1-2,G07,1.063,1.048
O=C(O)C1=CC=C(/C=C/C2=CC=C3C(C)(C)CC=C(C4=CC=CC=C4)C3=C2)C=C1,1-2,G08,0.057,0.057
N[C@@H](CC1=CC=CC=C1)C(=O)N1CC(=CC2=CC=C(Cl)C(Cl)=C2)C(=O)C(=CC2=CC=C(Cl)C(Cl)=C2)C1,1-2,G09,0.043,0.043
O=C1N(C2=CC=CC=C2)N=C(C)/C1=N/NC1=CC=C(N2CCOCC2)C=C1,1-2,G10,1.095,1.076
O=C(N[C@@H](COP(O)(O)=O)C(NCC(NCCCCC1=CC=CC=C1)=O)=O)CCC1=CNC2=C1C=CC=C2,1-2,G11,1.109,1.078
CC1=CC(NC2=NC3=C(CN(C4=C(Cl)C=CC=C4)C(=O)N3[C@H]3CC[C@H](NC(CC)=O)CC3)C=N2)=CC=C1N1CCN(C)CC1,1-2,H02,0.736,0.758
O=C(OCC)[C@]12[C@H](CC(NC)=O)C(=O)N(CC3=CC=C(C4=CC=CC=C4)C=C3)C1=CCCC2,1-2,H03,0.708,0.678
O=C1CN23CCN45CC(=O)[O-][Gd+3]2467([O-]1)([O-]C(=O)C5)[O-]C(=O)CN6(CC3)CC(=O)[O-]7,1-2,H04,1.063,1.045
O=C(O[Na])C1=CC(Cl)=CC=C1NC(COCC(N1CCN(C(C2=CC=CC=C2)C2=CC=CC=C2)CC1)=O)=O,1-2,H05,1.014,1.083
O=C1/C(=C/C2=CC=C(O)C(O)=C2)COC2=CC(O)=CC=C12,1-2,H06,0.788,0.912
O=C(C1=CC=C(C(O)=O)C(C(O)=O)=C1)C1=CC=C(C(O)=O)C(C(O)=O)=C1,1-2,H07,1.035,1.026
NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)(O)OP(=O)([O-])OC[C@@H](O)[C@@H](O)[C@@H](O)C=O)[C@@H](O)[C@H]1O,1-2,H08,1.053,1.039
FC1=CC2=C(N[C@H](C3=CC=CN=C3)[C@@]3([H])[C@]2([H])C=CC3)C(F)=C1,1-2,H09,0.549,0.623
O=C(O)C(N1C(=O)/C(=C2\C(=O)NC3=C2C=C(Br)C=C3)SC1=S)CC(O)=O,1-2,H10,1.065,1.047
O=C1NC2=C(C=CC(Cl)=C2)C(O)=C1C(C1CC1)=O,1-2,H11,1.046,1.048
O=S(C1=CC(S(=O)([O-])=O)=C2C(=C1)C1=C([N+](CC)=C(/C=C/C=C/C=C3/N(CCCCCC(O)=O)C4=C(C5=CC(S(=O)(O)=O)=CC(S(=O)(O)=O)=C5C=C4)C3(C)C)C1(C)C)C=C2)(O)=O,12-1,A02,1.338,1.348
O=C(ON1C(=O)CCC1=O)C1=CC=C(/N=N/C2=CC=C(N(C)C)C=C2)C=C1,12-1,A03,0.75,0.737
O=C1OC2=C(C(C(C3=CC=CC=C3)O)=C1)C=C1C3=C2CCCN3CCC1,12-1,A04,1.021,1.026
N#CC1=CC2=CC=C(OCC)C=C2OC1=O,12-1,A05,1.049,1.047
C12=C(O)C3=C(C(O)=C1C(=O)C=CC2=O)C=CC=C3,12-1,A06,0.877,0.866
O=C1C2(OC(=O)C3=C2C=CC=C3)OC=C1C1=CC=CC=C1,12-1,A07,1.031,1.027
CC1(C)/C(=C\C=C\C=C\C2=[N+](CC)C3=C(C=C(S(=O)([O-])=O)C=C3)C2(C)C)N(CCCCCC(NCC#C)=O)C2=C1C=C(S(=O)(O)=O)C=C2,12-1,A08,1.542,1.548
O=C1C2=C(C3(N1C1=C(N)C=CC=C1)C1=CC=C(N(CC)CC)C=C1OC1=CC(N(CC)CC)=CC=C31)C=CC=C2,12-1,A09,0.869,0.877
O=C(O)C1=CC=CC=C1C1=C2C=C3CCCN4CCCC(=C34)C2=[O+]C2=C3CCCN4CCCC(=C34)C=C12,12-1,A10,1.073,1.077
O=C1OC2=C(C(C(C3=CC=CC=C3)=O)=C1)C=C1C3=C2CCCN3CCC1,12-1,A11,1.122,1.08
NC1=C(N)C=C2C=CC=CC2=C1,12-1,B02,0.16,0.093
CCCCCCCCCCCCCCCCCCN1C(=CC=CC2=[N+](CCCCCCCCCCCCCCCCCC)C3=C(C=CC=C3)C2(C)C)C(C)(C)C2=C1C=CC=C2,12-1,B03,1.021,1.04
CCCCCCN1C(=CC=CC2=[N+](CCCCCC)C3=CC=CC=C3O2)OC2=CC=CC=C12,12-1,B04,0.12,0.098
O=S(C1=CC(N=C=S)=CC=C1/C=C/C1=CC=C(N=C=S)C=C1S(=O)(O[Na])=O)(O[Na])=O,12-1,B05,1.063,1.05
CCOC(=O)C[N+]1=C2C=CC(OC)=CC2=CC=C1,12-1,B06,1.009,1.007
O=C1C=CC2=NC3=C(C=C(OCC)C=C3)OC2=C1,12-1,B07,0.047,0.047
C/[N+](C)=C1C=C/C(C=C/1)=C(C2=CC=C(N(C)C)C=C2)\C3=CC=CC=C3.O=C(O)C([O-])=O.O=C(O)C(O)=O.[1/2],12-1,B08,0.159,0.16
O=S1(=O)OC(C2=CC=C(O[Na])C=C2)(C2=CC=C(O)C=C2)C2=CC=CC=C12,12-1,B09,1.028,1.035
O=S(C1=C2C(/N=N/C3=C4C=CC=CC4=C(S(=O)(O[Na])=O)C=C3)=C(O)C=CC2=CC(S(=O)(O[Na])=O)=C1)(O[Na])=O,12-1,B10,1.004,1.023
O=C1OC(C2=CC(S(=O)(O[Na])=O)=C(O)C=C2)(C2=CC(S(=O)(O[Na])=O)=C(O)C=C2)C2=C1C(Br)=C(Br)C(Br)=C2Br,12-1,B11,1.12,1.127
CN(C)C1=CC=C(C(C2=CC=C(N(C)C)C=C2)C2=CC=C(N(C)C)C=C2)C=C1,12-1,C02,0.133,0.124
O=S(C1=C2C=CC=CC2=C(N)C(N=NC2=CC=C(C3=CC=C(N=NC4=CC(S(=O)(O[Na])=O)=C5C=CC=CC5=C4N)C=C3)C=C2)=C1)(O[Na])=O,12-1,C03,1.004,1.0
O=S(C1=C(/N=N/C2=CC=C(C3=CC=C(/N=N/C4=CC=C(N)C=C4N)C=C3)C=C2)C(N)=C2C(O)=C(/N=N/C3=CC=CC=C3)C(S(=O)(O[Na])=O)=CC2=C1)(O[Na])=O,12-1,C04,1.26,1.25
O=C(C1=NN(C2=CC=C(S(=O)(O[Na])=O)C=C2)C(=O)C1N=NC1=CC=C(S(=O)(O[Na])=O)C=C1)O[Na],12-1,C05,0.998,0.996
O=C1OC2(C3=C(OC4=C2C=C(I)C(O[Na])=C4I)C(I)=C(O[Na])C(I)=C3)C2=C1C=CC=C2,12-1,C06,0.96,0.958
CN(C)C1=CC=C(C(C2=CC=C(N(C)C)C=C2)C2=CC=CC=C2)C=C1,12-1,C07,0.051,0.051
NC1=CC=C(C(C2=CC=C(N)C=C2)C2=CC=C(N)C=C2)C=C1,12-1,C08,1.068,1.068
O=S(C1=C(O)C(N=NC2=C3C=CC=CC3=C(S(=O)(O[Na])=O)C=C2)=C2C=CC(S(=O)(O[Na])=O)=CC2=C1)(O[Na])=O,12-1,C09,1.009,1.016
O=C1N(C2=CC=CC=C2)N=C(C)C1/N=N/C1=CC=CC=C1,12-1,C10,1.019,1.024
O=C1C2=C(C=CC=C2)C(=O)C2=C(NCCCC)C=CC(NCCCC)=C12,12-1,C11,1.053,1.058
O=C1OC2(C3=C(OC4=C2C=CC(OC(C)=O)=C4)C=C(OC(C)=O)C=C3)C2=C1C=CC=C2,12-1,D02,0.964,0.958
C[N+]1=C2C=CC=CC2=C(C2=C3C=CC=CC3=[N+](C)C3=C2C=CC=C3)C2=C1C=CC=C2,12-1,D03,1.021,1.021
O=C(C1=CC=C(C2=C3C(=[O+]C4=C5C6=C(C=C24)CCCN6CCC5)C2=C4C(=C3)CCCN4CCC2)C(C([O-])=O)=C1)O,12-1,D04,1.272,1.276
O=[N+](C1=CC=C(F)C2=NON=C12)[O-],12-1,D05,0.999,0.977
O=C1C(S(=O)(O[Na])=O)CC(=O)N1OC(CCCCCNC(CCCC[C@H]1[C@]2([H])[C@@]([H])(NC(=O)N2)CS1)=O)=O,12-1,D06,0.996,0.989
O=S(C1=C2C=CC=CC2=C(/N=N/C2=CC(C)=CC=C2O)C(O)=C1)(O)=O,12-1,D07,0.68,0.67
O=C(NC1=CC2=C(C3(C4=C(OC5=C3C=CC(O)=C5)C=C(O)C=C4)OC2=O)C=C1)CI,12-1,D08,1.0,0.997
[NH2+3]1(CCC[NH2+3](CC)(CC)C)=C(C2=CC=CC=C2)C2=C(C3=C1C=C(N)C=C3)C=CC(N)=C2,12-1,D09,0.975,0.977
COC(=O)C1=CC=CC=C1C1=C2C=CC(N)=CC2=[O+]C2=C1C=CC(N)=C2,12-1,D10,0.801,0.793
CC1(C)/C(=C\C=C\C2=[N+](CC)C3=C(C=C(S(=O)(O)=O)C=C3)C2(C)C)N(CCCCCC(NCC#C)=O)C2=C1C=C(S(=O)(O)=O)C=C2,12-1,D11,1.011,1.024
CC1(C)/C(=C\C=C\C=C\C=C\C2=[N+](CC)C3=C(C=C(S(=O)([O-])=O)C=C3)C2(C)C)N(CCCCCC(ON2C(=O)CCC2=O)=O)C2=C1C=C(S(=O)(O)=O)C=C2,12-1,E02,1.091,1.082
CC[N+]1=C(C=CC=C2OC3=C(C=CC=C3)N2CCCCCC(=O)ON2C(=O)CCC2=O)OC2=CC=CC=C12,12-1,E03,0.046,0.045
CC[N+]1=C(/C=C/C=C2\N(CCCCCC([O-])=O)C3=C(O2)C=CC=C3)OC2=CC=CC=C12,12-1,E04,1.071,1.073
CCCCCCCCCCCCCC[N+](C)(C)C,12-1,E05,0.047,0.044
O=S(CCN1CCOCC1)(O)=O,12-1,E06,0.959,0.969
O=S(CCN1CCOCC1)(O[Na])=O,12-1,E07,0.974,0.962
O=C(N)CNCCS(=O)(O)=O,12-1,E08,0.98,0.977
O=S(CC(O)CN1CCN(CCO)CC1)(O)=O,12-1,E09,0.974,0.979
O=C1C(O)(O)C(=O)C2=C1C=CC=C2,12-1,E10,0.994,0.998
O=C1OC(=O)C2=CC=C([N+]([O-])=O)C=C2N1C,12-1,E11,1.015,1.03
CC1=CC(=O)OC2=CC(O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)=CC=C12,12-1,F02,0.987,1.001
COC1=CC(C2=CC=C(/N=N/C3=C(O)C4=C(N)C(S(=O)(O[Na])=O)=CC(S(=O)(O[Na])=O)=C4C=C3)C(OC)=C2)=CC=C1/N=N/C1=C(O)C2=C(N)C(S(=O)(O[Na])=O)=CC(S(=O)(O[Na])=O)=C2C=C1,12-1,F03,1.181,1.185
O=C(O)C1=CC=CC=C1C1C2=C(OC3=C1C=C(Cl)C(OC(C)=O)=C3)C=C(OC(C)=O)C(Cl)=C2,12-1,F04,0.841,0.847
O=C(C1=CC2=C(C3(C4=C(OC5=C3C=CC(N(C)C)=C5)C=C(N(C)C)C=C4)OC2=O)C=C1)O,12-1,F05,0.99,0.998
O=S(C(C(N)=C1C2=O)=CC(NC3=CC=C(NC4=NC(Cl)=NC(NC5=CC=CC(S(=O)(O)=O)=C5)=N4)C(S(=O)(O)=O)=C3)=C1C(C6=C2C=CC=C6)=O)(O)=O.O=S(C(C(N)=C7C8=O)=CC(NC9=CC=C(NC%10=NC(Cl)=NC(NC%11=CC=C(S(=O)(O)=O)C=C%11)=N%10)C(S(=O)(O)=O)=C9)=C7C(C%12=C8C=CC=C%12)=O)(O)=O,12-1,F06,1.15,1.133
O=C(O)COC1=CC(NS(=O)(C2=CC=C(C)C=C2)=O)=C2N=C(C)C=CC2=C1,12-1,F07,1.0,1.008
COC(=O)C1=CC=CC=C1C1=C2C=CC(N(C)C)=CC2=[O+]C2=C1C=CC(N(C)C)=C2,12-1,F08,0.059,0.059
CCN1C(=CC(C)=CC2=[N+](CC)C3=C4C=CC=CC4=CC=C3S2)SC2=CC=C3C=CC=CC3=C12,12-1,F09,0.145,0.193
CCCCCCCCC[N+]1=C2C=C(N(C)C)C=CC2=CC2=C1C=C(N(C)C)C=C2,12-1,F10,0.065,0.062
NCCCCCNS(=O)(C1=CC=CC2=C1C=CC=C2N(C)C)=O,12-1,F11,1.055,1.075
CCCCCCCCCCCCCCCCCCN1C(=CC=CC=CC=CC2=[N+](CCCCCCCCCCCCCCCCCC)C3=C(C=CC=C3)C2(C)C)C(C)(C)C2=C1C=CC=C2,12-1,G02,1.087,1.075
O=C(O)CCCCCNC1=CC=C([N+]([O-])=O)C=C1[N+]([O-])=O,12-1,G03,1.032,1.045
CC1(C)C(/C=C/C=C/C=C/C=C2\N(CCCCCC(NCC#C)=O)C3=C(C=C(S(=O)(O)=O)C=C3)C2(C)C)=[N+](CC)C2=CC=C(S(=O)([O-])=O)C=C12,12-1,G04,1.075,1.07
[F-][B+3]1([F-])N2=C(C3=CC=CN3)C=CC2=CC2=CC=C(CCC(ON3C(=O)CCC3=O)=O)[N-]12,12-1,G05,1.195,1.19
[F-][B+3]1([F-])[N-]2C(C3=CC=CN3)=CC=C2C=C2C=CC(CCC(O)=O)=N12,12-1,G06,1.183,1.185
C[Cr](C)C.O=C=O.O=C=O.O=C=O,12-1,G07,1.003,0.997
COC(=O)CC[N+](CCC(=O)OC)=C1C=CC2=NC3=C(C=C(NC(=O)OCCSSCCO)C4=C3C=CC=C4)OC2=C1,12-1,G08,0.749,0.769
CC1=CC(=O)OC2=CC(S(C)=O)=CC=C12,12-1,G09,0.975,0.983
CN(C1=CC=C(SCC)C2=NON=C12)C,12-1,G10,1.062,1.075
CC(OC1=CC=C2C3(OC(=O)C4=CC=C(C(O)=O)C=C34)C3=C(OC2=C1)C=C(OC(C)=O)C=C3)=O,12-1,G11,0.993,1.005
N#CC1=CC=C(/C(C#N)=C\C2=CC=C(N(CCO)C)C=C2)C=C1,12-1,H02,1.1,1.098
OC(C)C1=CC=C(OCCCN2CCC(C3=NOC4=C3C=CC(F)=C4)CC2)C(OC)=C1,12-1,H03,1.027,1.031
OC1=C(O)C=C(NC(C)=O)C=C1,12-1,H04,1.023,1.037
O/N=C1\CC[C@@]2([H])C(=C1)CC[C@]1([H])[C@]2([H])CC[C@@]2(CC)[C@@]1([H])CC[C@]2(C#C)O,12-1,H05,1.101,1.097
O=C(C1=CC=CC2=CN(C3=CC=C([C@H]4CNCCC4)C=C3)N=C12)O,12-1,H06,0.987,0.999
CC1=CC=C2C(=C1)SC(C1=CC=C(N(C)C)C=C1)=[N+]2C,12-1,H07,0.044,0.047
CCN(CCC(OC)=O)C1=CC=C(N=NC2=C3C=C([N+]([O-])=O)C=CC3=NS2)C=C1,12-1,H08,1.042,1.067
CC1(C)/C(=C\C=C\C=C\C2=[N+](CC)C3=C(C=C(S(=O)([O-])=O)C=C3)C2(C)C)N(CCCCCC(ON2C(=O)CCC2=O)=O)C2=C1C=C(S(=O)(O)=O)C=C2,12-1,H09,1.565,1.582
CCN1C(=CC=C2CCCC(C=CC3=[N+](CC)C4=C(C5=CC=CC=C5C=C4)C3(C)C)=C2Cl)C(C)(C)C2=C1C=CC1=CC=CC=C21,12-1,H10,0.056,0.06
O=C1OC2(C3=C(OC4=C2C=CC(O)=C4CN(CC(OCC)=O)CC(OCC)=O)C(CN(CC(OCC)=O)CC(OCC)=O)=C(O)C=C3)C2=C1C=CC=C2,12-1,H11,1.042,1.058
O=C(C1=CC2=CC(N3CCN(CCCCC4=CNC5=C4C=C(C#N)C=C5)CC3)=CC=C2O1)O,12-2,A02,0.997,0.994
C[C@@]12[C@]([H])(C[C@@H](O)[C@@]3([H])[C@@]1(C)CC[C@@]3([C@@](CCC=C(C)C)(C)O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO[C@@H]3OC[C@@H](O)[C@H](O)[C@H]3O)O1)[H])[C@@]1(C)CC[C@H](O[C@]3([H])O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@@]3([H])[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O3)C(C)(C)[C@]1([H])CC2,12-2,A03,1.039,1.036
O=C1CCC[C@]2([H])[C@@]3([H])CCC[N@@+]4([O-])[C@@]3([H])[C@@]([H])(CCC4)CN12,12-2,A04,0.951,0.969
COC1=C(O[C@H]2[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O2)C(OC)=CC([C@H]2[C@]3([H])CO[C@H](C4=CC(OC)=C(O[C@H]5[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O5)C(OC)=C4)[C@@]3([H])CO2)=C1,12-2,A05,0.958,0.96
C/C=C(/C)C(OC(C)([C@@H]1CC2=C3OC(=O)C=CC3=CC=C2O1)C)=O,12-2,A06,1.111,1.1
COC1=CC(C=CC(=O)OCC[N+](C)(C)C)=CC(OC)=C1O,12-2,A07,0.966,0.968
C[C@@]12[C@]([H])(C[C@@H](O)[C@@]3([H])[C@@]1(C)CC[C@@]3([C@@](CCC=C(C)C)(C)O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO[C@@H]3OC[C@H](O)[C@H](O)[C@H]3O)O1)[H])[C@@]1(C)CC[C@H](O[C@]3([H])O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@@]3([H])[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O3)C(C)(C)[C@]1([H])CC2,12-2,A08,1.038,1.044
[H][C@@]12[C@@H](C3=CC=C4OCOC4=C3)OC[C@]1([H])[C@@H](C1=CC=C3OCOC3=C1)OC2,12-2,A09,1.006,1.02
CO[C@H]1CC[C@@]2(COC)CN(C)C3C14[C@]1([H])C[C@@]5(O)[C@H](OC(C6=CC=CC=C6)=O)[C@]1([H])[C@](OC(C)=O)([C@@H](O)[C@@H]5OC)C3[C@H](OC)[C@@]42[H],12-2,A10,1.013,1.042
O=C1C[C@@H](C(C)C)C(=O)C/C(C)=C/CC[C@@H]1C,12-2,A11,1.018,1.052
CC1=CC=C([C@H]2[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O2)C=C1CC3=CC=C(C4=CC=C(F)C=C4)S3.[0.5H2O],12-2,B02,1.114,1.12
NC1=CC(O)=C(C(=O)O[Na])C=C1,12-2,B03,0.99,1.0
CC(C1=CC=CC=C1N)=O,12-2,B04,0.976,1.002
CC(NC1=CC=CC2=C1C(=O)N([C@H](C1=CC=C(OC)C(OCC)=C1)CS(=O)(C)=O)C2=O)=O,12-2,B05,0.969,0.995
O=C(N(C)[C@H](C(O)=O)C(C)C)OCC1C2=C(C=CC=C2)C2=C1C=CC=C2,12-2,B06,1.091,1.096
O=C(CC(/C=C/C1=CC=C(O)C(OC)=C1)=O)/C=C/C2=CC=C(O)C(OC)=C2.[(E)].[(E)],12-2,B07,0.9,0.948
O=C(CC(/C=C/C1=CC=C(O)C=C1)=O)/C=C/C2=CC=C(O)C(OC)=C2.[(E)].[(E)],12-2,B08,0.802,0.858
CC1=C(O)C=CC(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)=C1,12-2,B09,0.97,0.985
OC1=C(O)C=CC(CCOC2C(O)C(OC3OC(C)C(O)C(O)C3O)C(OC(/C=C/C3=CC=C(O)C(O)=C3)=O)C(COC3OC(C)C(O)C(O)C3O)O2)=C1,12-2,B10,0.989,0.997
O=C(C1=CC=CC=C1)OC[C@]12[C@]3([H])[C@H](O)C[C@](C)(OC1=O)[C@@]2(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C3,12-2,B11,0.995,1.025
C[C@](CCC=C(C)C)([C@]1([H])[C@@]2([H])[C@H](O)C[C@@]3([H])[C@@](C)(CC[C@]4([H])[C@]3(C)CC[C@H](O[C@]3([H])O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@]3([H])O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)C4(C)C)[C@]2(C)CC1)O[C@@H]1O[C@H](CO[C@@H]2O[C@@H](CO)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O,12-2,C02,1.03,1.051
O=C[C@H]([C@@H]([C@@H](CO)O)O)O,12-2,C03,0.975,0.983
O=C(O[Na])/C=C/C1=CC=C(O)C(OC)=C1,12-2,C04,0.974,0.991
O=C(O)/C=C/C1=CC=C(O)C(OC)=C1.[(E)],12-2,C05,0.957,0.959
O=C1C2=C3C4=C(O)C(O)=C2C2=C(O)C(O)=C(O)C=C2C(=O)OC(C2OC(=O)C5=C(C6=C(C(=O)OC2C=O)C=C(O)C(O)=C6O)C(O)=C(O)C(O)=C5)C(O)COC(=O)C2=C(C5=C(O)C(O)=C(C3=C5C(=O)O4)O1)C(O)=C(O)C(O)=C2,12-2,C06,0.18,0.188
O=C(O)/C(C)=C\C[C@@]12C(=O)[C@@]3([H])C[C@@]([H])(C(C)(C)O1)[C@]21C(=C3)C(=O)C2=C(O1)C(CC=C(C)C)=C1C(=C2O)C=C[C@](CCC=C(C)C)(C)O1,12-2,C07,0.055,0.049
"OC[C@@H]1[C@@H](O)[C@@](O2)([H])[C@@](N(C2=N3)C=CC3=N)([H])O1.[H]Cl
JjbwQ0byOjHpJ4gXWRYObRsaR41DaP==",12-2,C08,0.967,0.972
OC1=CC=C2[C@]3([H])[C@@](O)(CC4=C3C=C(O)C(O)=C4)COC2=C1O,12-2,C09,1.041,1.049
[H][C@@]12C[C@@]3([H])C45C6C(C[C@]4([H])[C@@](OC(=O)C4=C(NC(C)=O)C=CC=C4)(CC[C@@H]5OC)CN6CC)[C@@](O)(C[C@@H]1OC)[C@@]3(O)[C@H]2OC,12-2,C10,0.986,1.008
O[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@@]1([H])O[C@H]1[C@]2([H])[C@H](C)O[C@@H](O)C[C@]2([H])C(C(OC)=O)=CO1,12-2,C11,0.993,1.02
O=C1CC(C2=CC=C(OC)C(O)=C2)OC2=CC(O)=CC(O)=C12,12-2,D02,1.048,1.055
O=C([C@]12CC[C@@H](C(C)=C)[C@]1([H])[C@@]1([H])CC[C@@]3([H])[C@@](C)(CC[C@]4([H])[C@]3(C)CC[C@H](O[C@]3([H])OC[C@H](O)[C@H](O)[C@H]3O[C@]3([H])O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@@]4(C)CO)[C@]1(C)CC2)O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO[C@H]2[C@H](O)[C@@H](O)[C@H](O[C@]3([H])O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@@H](CO)O2)O1,12-2,D03,0.992,1.0
CO[C@@H]1C23C4N(CC)C[C@@](COC)([C@@]2([H])[C@@H](OC)C4[C@]2(O)[C@]4([H])[C@@]3([H])C[C@@](O)([C@@H]4OC(C3=CC=CC=C3)=O)[C@@H](OC)[C@@H]2O)[C@H](O)C1,12-2,D04,1.01,1.031
CO[C@@H]1C23[C@]4([H])C[C@@]5(O)[C@H](OC(C6=CC=CC=C6)=O)[C@]4([H])[C@](O)([C@@H](O)[C@@H]5OC)C4C2N(C)C[C@@](COC)([C@@]3([H])[C@H]4OC)[C@H](O)C1,12-2,D05,0.964,0.986
O=C1C(O)=C(C2=CC=C(O)C=C2)OC2=C(O)C(O[C@H]3[C@H](O)[C@H](O)[C@@H](O)[C@H](C)O3)=CC(O)=C12,12-2,D06,0.988,0.979
O[C@H]1[C@]([H])(O[C@@H]2[C@@H](O)[C@@H](O)CO[C@]2(O[C@@H]2[C@@](C)(CO)[C@]3([H])CC[C@]4(C)[C@]([H])(CC=C5[C@@]4(C)CC[C@]4(C(O[C@@H]6O[C@H](CO[C@H]7[C@H](O)[C@@H](O)[C@H](O[C@@]8([H])[C@H](O)[C@H](O)[C@@H](O)[C@H](C)O8)[C@@H](CO)O7)[C@@H](O)[C@H](O)[C@H]6O)=O)[C@@]5([H])CC(C)(C)CC4)[C@@]3(C)CC2)[H])O[C@@H](C)[C@H](O)[C@H]1O,12-2,D07,0.974,0.983
O[C@@H]1[C@H](O)[C@@H](O)C(O[C@@H]2[C@](CO)(C)C3([H])CC[C@]4(C)C([H])(CC=C5C4(C)CC[C@]4(C(O[C@@H]6O[C@H](COC7[C@H](O)[C@@H](O)[C@H](O[C@]8([H])O[C@@H](C)[C@H](O)[C@@H](O)[C@H]8O)[C@@H](CO)O7)[C@@H](O)[C@H](O)[C@H]6O)=O)[C@@]5([H])CC(C)(C)CC4)[C@@]3(C)CC2)([H])OC1,12-2,D08,0.975,0.977
O[C@H]1[C@H](O)[C@@H](O)[C@H](OC2=CC(O)=C3C(=O)C(O[C@H]4[C@H](O)[C@H](O[C@@]5([H])[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O5)[C@@H](O)[C@H](C)O4)=C(C4=CC=C(OC)C=C4)OC3=C2CC=C(C)C)O[C@@H]1CO,12-2,D09,1.018,1.04
C[C@@]12[C@@H](OC(C)=O)C(=O)[C@@]3([H])[C@](C)([C@]14O[C@@H]4C[C@H]2C1=COC=C1)[C@H](O)C[C@@]1([H])[C@@]2(C)[C@H](O)OC[C@]13[C@@H](O)C[C@H]2OC(C)=O,12-2,D10,0.992,1.0
OC1=C(O)C=CC(CC(C(O[Na])=O)O)=C1,12-2,D11,1.014,1.1
CO[C@@H]1C23[C@]4([H])C[C@@]5(O)[C@H](OC(C6=CC=CC=C6)=O)[C@]4([H])[C@](OC(C)=O)([C@@H](O)[C@@H]5OC)C4C2N(CC)C[C@@](COC)([C@@]3([H])[C@H]4OC)[C@H](OC(C)=O)C1,12-2,E02,0.991,1.099
O[C@@H]1C[C@H](OC)[C@@]23[C@]4([H])C[C@@]5(O)[C@H](O)[C@]4([H])[C@](O)([C@@H](O)[C@@H]5OC)[C@H]4[C@H](OC)[C@]2([H])[C@]1(COC)CN(CC)[C@@H]34,12-2,E03,0.978,0.993
[C@H]1(C(=O)[O-])[N+](C)(C)CCC1,12-2,E04,0.972,0.996
C=CCS(SCC=C)=O,12-2,E05,0.959,0.985
OC1=C(O)C=CC(C[C@H](C(O)=O)OC(/C=C/C2=CC=C(O)C3=C2C=C(C2=CC(O)=C(O)C=C2)O3)=O)=C1,12-2,E06,1.018,1.013
CC1(C)CC[C@]2(C(O)=O)CC[C@]3(C)C(=CC[C@@]4([H])[C@@]3(C)CC[C@]3([H])[C@]4(C)CC[C@H](O[C@]4([H])O[C@H](C(O)=O)[C@@H](O)[C@H](O[C@]5([H])OC[C@@H](O)[C@H](O)[C@H]5O)[C@H]4O)C3(C)C)[C@]2([H])C1,12-2,E07,0.9,0.98
CO[C@@H]1C23[C@@]4([H])[C@](COC)(CN(CC)C2C([C@]2(OC(C)=O)[C@]5([H])[C@@]3([H])C[C@](O)([C@@H](OC)C2)[C@@H]5OC(C2=CC=C(OC)C=C2)=O)[C@@H]4OC)[C@H](O)C1,12-2,E08,0.974,0.988
O=C1O/C(=C\CCC)C2=C1C=CC=C2,12-2,E09,0.998,1.036
